Model	Energy(mJ)		Delay(sec)		Area(mm^2)		EDAP
1	106.895775000000	0.118922000000000	11.5433100000000	146.741550529971
2	187.232483000000	0.120962000000000	14.8377400000000	336.045367117031
3	128.358059000000	0.119132000000000	11.5133000000000	176.056228920450
4	184.409526000000	0.118453000000000	14.2286300000000	310.808224239677
5	222.857389000000	0.118171000000000	49.4735000000000	1302.89850058453
6	185.071796000000	0.118453000000000	20.5472300000000	450.442734432953
7	160.620926000000	0.118408000000000	14.5291300000000	276.326655504123
8	278.328541000000	0.118263000000000	19.2753000000000	634.465162699028
9	217.700874000000	0.118212000000000	19.3609000000000	498.249968056841
10	298.227647000000	0.117953000000000	53.1773000000000	1870.60967400246
11	603.924052000000	0.117837000000000	100.655100000000	7163.07978003992
12	297.420849000000	0.117953000000000	33.3261000000000	1169.13562257442
13	314.553522000000	0.117953000000000	55.5218000000000	2059.99933790432
14	208.239580000000	0.118165000000000	16.2750500000000	400.474133104641
15	92.2109120000000	0.0593680000000000	11.3906300000000	62.3566077127631
16	214.929151000000	0.0591020000000000	90.3873000000000	1148.16661365707
17	117.342663000000	0.0591410000000000	50.7125000000000	351.932702357294
19	148.465344000000	0.0590660000000000	53.2915000000000	467.326700004849
