Model	Cost			F
1	41.3000000000000	205.510369400000
2	49.3000000000000	183.192045900000
3	42.1000000000000	296.431025700000
4	54.1000000000000	201.007684400000
5	87.4000000000000	324.745537600000
6	52.6000000000000	613.280232000000
7	72.4000000000000	510.907469200000
8	82.4000000000000	960.683472000000
9	84.4000000000000	594.257699200000
10	88.4000000000000	439.781955600000
11	122.800000000000	864.423829600000
12	108.400000000000	763.592038800000
13	160.800000000000	600.172814400000
14	102.400000000000	720.952832000000
15	110.400000000000	777.269323200000
16	114.400000000000	569.109684000000
17	126.400000000000	628.806504000000
18	164.800000000000	819.486457600000
19	126.400000000000	889.926152000000
20	75.4000000000000	530.863728200000
21	65.2000000000000	459.085848800000
22	96.4000000000000	358.173139600000
