Model	Cost			F
1	133.300000000000	219.503243800000
2	50.1000000000000	85.5065217000000
3	75.4000000000000	127.750069200000
4	137.800000000000	222.219862800000
5	72.4000000000000	119.130507600000
6	82.4000000000000	146.316526400000
7	84.4000000000000	140.577399600000
8	88.4000000000000	146.559686000000
9	122.800000000000	202.328104400000
10	108.400000000000	173.264500400000
11	146.800000000000	232.422127600000
12	102.400000000000	167.460249600000
13	110.400000000000	179.695761600000
14	114.400000000000	184.773274400000
15	126.400000000000	204.151926400000
16	160.800000000000	258.846031200000
17	126.400000000000	204.769896000000
18	192.800000000000	308.757439200000
19	65.2000000000000	106.292365200000
20	96.4000000000000	155.029516000000
21	120.400000000000	191.683422000000
22	158.800000000000	251.527607600000
