Model	Cost			F
1	75.4000000000000	89.6673388000000
2	72.4000000000000	87.5764880000000
3	82.4000000000000	98.1645208000000
4	84.4000000000000	99.9746696000000
5	88.4000000000000	104.463340800000
6	122.800000000000	145.460775200000
7	108.400000000000	128.354814000000
8	102.400000000000	121.101414400000
9	110.400000000000	130.506158400000
10	114.400000000000	134.938460800000
11	122.400000000000	144.231876000000
12	168.800000000000	199.105001600000
13	126.400000000000	149.092844800000
14	118.400000000000	139.907241600000
15	65.2000000000000	77.4160024000000
16	96.4000000000000	113.947788400000
17	96.4000000000000	114.023944400000
18	96.4000000000000	114.023944400000
19	108.400000000000	128.056172000000
