Model	Cost			F
1	75.4000000000000	110.777529200000
2	72.4000000000000	80.9769384000000
3	84.4000000000000	92.8118948000000
4	82.4000000000000	92.0796104000000
5	88.4000000000000	94.8219064000000
6	122.800000000000	133.986097600000
7	108.400000000000	118.212476400000
8	102.400000000000	111.629209600000
9	110.400000000000	120.307516800000
10	114.400000000000	122.562554400000
11	152.800000000000	163.689597600000
12	168.800000000000	180.829869600000
13	126.400000000000	135.418766400000
14	126.400000000000	137.733276800000
15	65.2000000000000	71.2928096000000
16	96.4000000000000	107.847885600000
